@RELATION FEATURE_VALUES_MIPVerifySDP_cleanARPsamplefeatureset

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE n_vars NUMERIC
@ATTRIBUTE n_constr NUMERIC
@ATTRIBUTE n_nzcnt NUMERIC
@ATTRIBUTE lp_avg NUMERIC
@ATTRIBUTE lp_l2_avg NUMERIC
@ATTRIBUTE lp_linf NUMERIC
@ATTRIBUTE num_i_variables NUMERIC
@ATTRIBUTE num_c_variables NUMERIC
@ATTRIBUTE ratio_i_variables NUMERIC
@ATTRIBUTE ratio_c_variables NUMERIC
@ATTRIBUTE rhs_c_0_avg NUMERIC
@ATTRIBUTE rhs_c_0_varcoef NUMERIC
@ATTRIBUTE rhs_c_1_avg NUMERIC
@ATTRIBUTE rhs_c_1_varcoef NUMERIC
@ATTRIBUTE rhs_c_2_avg NUMERIC
@ATTRIBUTE rhs_c_2_varcoef NUMERIC
@ATTRIBUTE vcg_constr_deg0_avg NUMERIC
@ATTRIBUTE vcg_constr_deg0_varcoef NUMERIC
@ATTRIBUTE vcg_constr_weight0_avg NUMERIC
@ATTRIBUTE vcg_constr_weight0_varcoef NUMERIC
@ATTRIBUTE vcg_var_weight0_avg NUMERIC
@ATTRIBUTE vcg_var_weight0_varcoef NUMERIC
@ATTRIBUTE A_ij_normalized0_avg NUMERIC
@ATTRIBUTE A_ij_normalized0_varcoef NUMERIC
@ATTRIBUTE a_normalized_varcoefs0_avg NUMERIC
@ATTRIBUTE a_normalized_varcoefs0_varcoef NUMERIC
@ATTRIBUTE vcg_constr_deg1_avg NUMERIC
@ATTRIBUTE vcg_constr_deg1_varcoef NUMERIC
@ATTRIBUTE vcg_var_deg1_avg NUMERIC
@ATTRIBUTE vcg_var_deg1_varcoef NUMERIC
@ATTRIBUTE vcg_var_deg1_q90mq10 NUMERIC
@ATTRIBUTE vcg_constr_weight1_avg NUMERIC
@ATTRIBUTE vcg_constr_weight1_varcoef NUMERIC
@ATTRIBUTE vcg_var_weight1_avg NUMERIC
@ATTRIBUTE vcg_var_weight1_varcoef NUMERIC
@ATTRIBUTE A_ij_normalized1_avg NUMERIC
@ATTRIBUTE A_ij_normalized1_varcoef NUMERIC
@ATTRIBUTE a_normalized_varcoefs1_avg NUMERIC
@ATTRIBUTE a_normalized_varcoefs1_varcoef NUMERIC
@ATTRIBUTE obj_coefs1_avg NUMERIC
@ATTRIBUTE obj_coefs1_std NUMERIC
@ATTRIBUTE obj_coef_per_constr1_avg NUMERIC
@ATTRIBUTE obj_coef_per_constr1_std NUMERIC
@ATTRIBUTE obj_coef_per_sqr_constr1_avg NUMERIC
@ATTRIBUTE obj_coef_per_sqr_constr1_std NUMERIC
@ATTRIBUTE vcg_constr_deg2_avg NUMERIC
@ATTRIBUTE vcg_constr_deg2_varcoef NUMERIC
@ATTRIBUTE vcg_var_deg2_avg NUMERIC
@ATTRIBUTE vcg_var_deg2_varcoef NUMERIC
@ATTRIBUTE vcg_var_deg2_q90mq10 NUMERIC
@ATTRIBUTE vcg_constr_weight2_avg NUMERIC
@ATTRIBUTE vcg_constr_weight2_varcoef NUMERIC
@ATTRIBUTE vcg_var_weight2_avg NUMERIC
@ATTRIBUTE vcg_var_weight2_varcoef NUMERIC
@ATTRIBUTE A_ij_normalized2_avg NUMERIC
@ATTRIBUTE A_ij_normalized2_varcoef NUMERIC
@ATTRIBUTE a_normalized_varcoefs2_avg NUMERIC
@ATTRIBUTE a_normalized_varcoefs2_varcoef NUMERIC
@ATTRIBUTE obj_coefs2_avg NUMERIC
@ATTRIBUTE obj_coefs2_std NUMERIC
@ATTRIBUTE obj_coef_per_constr2_avg NUMERIC
@ATTRIBUTE obj_coef_per_constr2_std NUMERIC
@ATTRIBUTE obj_coef_per_sqr_constr2_avg NUMERIC
@ATTRIBUTE obj_coef_per_sqr_constr2_std NUMERIC
@ATTRIBUTE mipgap NUMERIC
@ATTRIBUTE nodecnt NUMERIC
@ATTRIBUTE pre_t NUMERIC
@ATTRIBUTE new_row NUMERIC
@ATTRIBUTE new_col NUMERIC
@ATTRIBUTE new_nonzero NUMERIC
@ATTRIBUTE clique_table NUMERIC
@ATTRIBUTE cliqueCuts NUMERIC
@ATTRIBUTE impliedBoundCuts NUMERIC
@ATTRIBUTE flowCuts NUMERIC
@ATTRIBUTE mixedIntegerRoundingCuts NUMERIC
@ATTRIBUTE gomoryFractionalCuts NUMERIC

@DATA
mip6749, 1, 2919.0, 4268.0, 464059.0, 0.116271, 0.190868, 0.499563, 287.0, 2632.0, 0.0983213, 0.901679, 0.470482, 1.86203, 0.100127, 2.79577, 0.000253077, 403.149, 0.134489, 2.71445, 0.0165906, 26.1856, 0.24672, 5.73857, 1.11017, 0.942865, 0.000662706, 65.3223, 108.595, 2.4968, 176.096, 1.48205, 573.0, 0.620357, 1.37693, 1.00596, 15.2544, 0.00637496, 213.13, 2.02488, 3.41034, 0.000379939, 0.0194883, 4.84616e-07, 2.48576e-05, 1.35693e-05, 0.000696012, 108.73, 2.49503, 158.979, 1.59257, 573.0, 0.636948, 1.48889, 0.93131, 15.6553, 0.00725979, 187.172, 2.05467, 3.35919, 0.000342583, 0.0185058, 4.36968e-07, 2.36044e-05, 1.22351e-05, 0.000660922, 1.0, 0.0, 0.24, 1858.0, 1461.0, 459517.0, 242.0, 0.0, 0.0, 0.0, 10.0, 4.0
mip4701, 1, 2959.0, 4348.0, 495919.0, 0.190766, 0.291342, 0.499549, 307.0, 2652.0, 0.103751, 0.896249, 0.481431, 1.83658, 0.121753, 2.46668, 0.00217163, 47.8564, 0.141214, 2.62904, 0.0172433, 25.9646, 0.244215, 5.88613, 1.17494, 1.77906, 0.000650512, 65.9318, 113.916, 2.4299, 186.767, 1.49145, 613.0, 0.625324, 1.40646, 1.02523, 14.9139, 0.00747535, 169.985, 2.12687, 3.32277, 0.000377074, 0.0194147, 4.80962e-07, 2.47637e-05, 1.34669e-05, 0.000693383, 114.057, 2.42816, 167.597, 1.60898, 614.0, 0.642568, 1.51953, 0.944199, 15.3407, 0.00839237, 151.562, 2.15868, 3.27151, 0.000337952, 0.0183804, 4.31061e-07, 2.34443e-05, 1.20697e-05, 0.000656442, 1.0, 0.0, 0.25, 1814.0, 1449.0, 491149.0, 277.0, 0.0, 0.0, 0.0, 47.0, 23.0
mip8024, 1, 2889.0, 4208.0, 440164.0, 0.131135, 0.213384, 0.497146, 272.0, 2617.0, 0.0941502, 0.90585, 0.486118, 1.80644, 0.290511, 1.48225, -0.00234899, -44.8203, 0.129278, 2.78551, 0.017745, 24.7495, 0.274526, 5.28137, 3.22933, 9.39587, 0.000672155, 64.8614, 104.472, 2.55187, 167.986, 1.47487, 543.0, 0.623353, 1.33965, 1.00232, 15.3517, 0.0087786, 206.94, 1.94651, 3.4814, 0.000382117, 0.0195441, 4.87394e-07, 2.49287e-05, 1.3647e-05, 0.000698003, 104.602, 2.55008, 152.359, 1.58007, 543.0, 0.641098, 1.46866, 0.933797, 15.6922, 0.0113989, 176.658, 1.97797, 3.42504, 0.000346141, 0.0186016, 4.41506e-07, 2.37266e-05, 1.23622e-05, 0.000664344, 1.0, 0.0, 0.23, 2131.0, 1590.0, 436273.0, 19.0, 0.0, 0.0, 0.0, 14.0, 7.0
mip4155, 1, 2905.0, 4240.0, 452908.0, 0.127832, 0.208407, 0.499566, 280.0, 2625.0, 0.0963855, 0.903614, 0.48428, 1.90769, 0.208163, 1.81387, -0.00336114, -34.038, 0.132075, 2.7468, 0.0191297, 23.9137, 0.289679, 5.29772, 1.34525, 1.21457, 0.000667082, 65.1076, 106.686, 2.52193, 172.323, 1.47871, 559.0, 0.62081, 1.39081, 1.00276, 15.3216, 0.00660383, 198.866, 1.98872, 3.44258, 0.000380952, 0.0195143, 4.85909e-07, 2.48907e-05, 1.36054e-05, 0.000696939, 106.818, 2.52015, 155.906, 1.58675, 559.0, 0.63994, 1.5096, 0.934025, 15.6462, 0.00770443, 170.568, 2.0215, 3.38547, 0.000344234, 0.0185504, 4.39074e-07, 2.36612e-05, 1.22941e-05, 0.000662513, 1.0, 0.0, 0.24, 2045.0, 1551.0, 448789.0, 118.0, 0.0, 0.0, 0.0, 53.0, 27.0
mip1038, 1, 2981.0, 4392.0, 513442.0, 0.107552, 0.185987, 0.498443, 318.0, 2663.0, 0.106676, 0.893324, 0.45761, 1.89145, 0.0670513, 3.46104, 0.00123812, 84.9702, 0.144809, 2.58601, 0.0171241, 25.5025, 0.236507, 5.80501, 1.25473, 2.03816, 0.000643995, 66.2646, 116.759, 2.39591, 192.567, 1.49655, 635.0, 0.642539, 1.37225, 1.05972, 14.399, 0.00760914, 163.208, 2.18429, 3.27409, 0.000375516, 0.0193746, 4.78975e-07, 2.47125e-05, 1.34113e-05, 0.00069195, 116.904, 2.39419, 172.238, 1.61789, 636.0, 0.659663, 1.50028, 0.971902, 14.8484, 0.00860117, 144.628, 2.2164, 3.22449, 0.000335458, 0.0183124, 4.2788e-07, 2.33577e-05, 1.19806e-05, 0.000654016, 1.0, 0.0, 0.26, 1865.0, 1480.0, 508697.0, 243.0, 0.0, 0.0, 0.0, 58.0, 29.0
mip3126, 1, 2959.0, 4348.0, 495919.0, 0.107835, 0.187116, 0.496861, 307.0, 2652.0, 0.103751, 0.896249, 0.45633, 1.89058, 0.118436, 2.55824, -0.00225968, -49.1656, 0.141214, 2.62904, 0.0186861, 23.5565, 0.264649, 5.30735, 1.28501, 1.21863, 0.000650512, 65.9318, 113.916, 2.4299, 186.767, 1.49145, 613.0, 0.622693, 1.40016, 1.02092, 14.9753, 0.007803, 223.103, 2.12983, 3.31821, 0.000377074, 0.0194147, 4.80962e-07, 2.47637e-05, 1.34669e-05, 0.000693383, 114.057, 2.42816, 167.597, 1.60898, 614.0, 0.641379, 1.50191, 0.942453, 15.367, 0.00883637, 197.04, 2.16303, 3.26556, 0.000337952, 0.0183804, 4.31061e-07, 2.34443e-05, 1.20697e-05, 0.000656442, 1.0, 0.0, 0.25, 1954.0, 1519.0, 491429.0, 1.0, 0.0, 0.0, 0.0, 71.0, 35.0
mip9356, 1, 2943.0, 4316.0, 483175.0, 0.132942, 0.215743, 0.492618, 299.0, 2644.0, 0.101597, 0.898403, 0.498334, 1.90168, 0.117812, 2.4966, 0.00110667, 88.4211, 0.138554, 2.66202, 0.015993, 29.772, 0.230856, 6.79355, 1.12959, 1.40302, 0.000655335, 65.6887, 111.811, 2.45583, 182.518, 1.48771, 597.0, 0.637311, 1.37367, 1.04033, 14.7171, 0.00860949, 170.451, 2.08663, 3.35651, 0.000378215, 0.0194441, 4.82417e-07, 2.48011e-05, 1.35077e-05, 0.000694431, 111.95, 2.45408, 164.178, 1.60245, 598.0, 0.653304, 1.5172, 0.95809, 15.158, 0.00951881, 154.215, 2.11876, 3.30449, 0.000339789, 0.0184302, 4.33405e-07, 2.3508e-05, 1.21353e-05, 0.000658223, 1.0, 0.0, 0.25, 1958.0, 1517.0, 478749.0, 89.0, 0.0, 0.0, 0.0, 13.0, 5.0
mip3031, 1, 3027.0, 4484.0, 550081.0, 0.139865, 0.22156, 0.498605, 341.0, 2686.0, 0.112653, 0.887347, 0.538253, 1.94845, 0.0979643, 2.62659, 0.00116294, 89.2954, 0.152096, 2.50378, 0.0187831, 28.889, 0.246989, 6.95327, 1.05502, 0.682508, 0.000630782, 66.9552, 122.524, 2.33042, 204.542, 1.50706, 681.0, 0.650214, 1.34608, 1.08547, 13.9997, 0.00752322, 183.166, 2.29725, 3.18568, 0.000372301, 0.0192915, 4.74873e-07, 2.46065e-05, 1.32965e-05, 0.000688982, 122.676, 2.32873, 181.725, 1.63628, 682.0, 0.668997, 1.53574, 0.991009, 14.4587, 0.00836569, 164.71, 2.33319, 3.13619, 0.00033036, 0.0181728, 4.21378e-07, 2.31796e-05, 1.17986e-05, 0.000649029, 1.0, 0.0, 0.28, 2064.0, 1591.0, 545573.0, 438.0, 0.0, 0.0, 0.0, 58.0, 28.0
mip2796, 1, 2965.0, 4360.0, 500698.0, 0.136164, 0.215741, 0.499382, 310.0, 2655.0, 0.104553, 0.895447, 0.523199, 1.93968, 0.150099, 2.16546, 0.00107836, 92.5361, 0.142202, 2.61704, 0.0184293, 27.405, 0.2592, 6.34835, 1.34698, 3.1505, 0.000648722, 66.0227, 114.697, 2.42045, 188.353, 1.49285, 619.0, 0.639319, 1.37611, 1.04988, 14.5533, 0.00940775, 132.507, 2.14353, 3.30784, 0.000376648, 0.0194038, 4.80418e-07, 2.47497e-05, 1.34517e-05, 0.000692991, 114.839, 2.41871, 168.869, 1.61141, 620.0, 0.657748, 1.53297, 0.967212, 14.9608, 0.0104897, 119.402, 2.17712, 3.2563, 0.000337268, 0.0183618, 4.30189e-07, 2.34206e-05, 1.20453e-05, 0.000655777, 1.0, 0.0, 0.26, 2039.0, 1563.0, 496357.0, 155.0, 0.0, 0.0, 0.0, 60.0, 29.0
mip4275, 1, 2887.0, 4204.0, 438571.0, 0.124626, 0.216651, 0.499967, 271.0, 2616.0, 0.0938691, 0.906131, 0.51089, 1.82006, 0.16053, 2.10291, 0.00154867, 61.7422, 0.128925, 2.79049, 0.0194998, 22.9446, 0.302499, 4.99908, 1.35894, 2.16927, 0.000672794, 64.8305, 104.193, 2.55571, 167.442, 1.47438, 541.0, 0.628695, 1.35973, 1.01033, 15.2332, 0.0103298, 129.219, 1.93987, 3.48875, 0.000382263, 0.0195478, 4.8758e-07, 2.49334e-05, 1.36522e-05, 0.000698136, 104.322, 2.55392, 151.912, 1.57923, 541.0, 0.648195, 1.48533, 0.94389, 15.5307, 0.0114049, 117.267, 1.97112, 3.4314, 0.00034638, 0.0186081, 4.41812e-07, 2.37348e-05, 1.23707e-05, 0.000664574, 1.0, 0.0, 0.23, 1946.0, 1497.0, 434317.0, 5.0, 0.0, 0.0, 0.0, 69.0, 34.0
mip4137, 1, 2965.0, 4360.0, 500698.0, 0.117295, 0.199995, 0.498961, 310.0, 2655.0, 0.104553, 0.895447, 0.554403, 1.79985, 0.14321, 2.17547, -0.000502003, -229.818, 0.142202, 2.61704, 0.0246197, 20.529, 0.346264, 4.60677, 1.16539, 1.039, 0.000648722, 66.0227, 114.697, 2.42045, 188.353, 1.49285, 619.0, 0.641652, 1.32826, 1.05371, 14.5016, 0.00521415, 128.856, 2.14174, 3.3105, 0.000376648, 0.0194038, 4.80418e-07, 2.47497e-05, 1.34517e-05, 0.000692991, 114.839, 2.41871, 168.869, 1.61141, 620.0, 0.666272, 1.48077, 0.979745, 14.7696, 0.00614399, 109.583, 2.17494, 3.25922, 0.000337268, 0.0183618, 4.30189e-07, 2.34206e-05, 1.20453e-05, 0.000655777, 1.0, 0.0, 0.26, 2045.0, 1566.0, 496369.0, 87.0, 0.0, 0.0, 0.0, 12.0, 6.0
mip823, 1, 2977.0, 4384.0, 510256.0, 0.097983, 0.177944, 0.499286, 316.0, 2661.0, 0.106147, 0.893853, 0.450145, 1.87277, 0.133558, 2.35965, -0.00351413, -31.5836, 0.144161, 2.59364, 0.0219565, 19.823, 0.304612, 4.49286, 1.64357, 3.13653, 0.00064517, 66.2042, 116.246, 2.40196, 191.516, 1.49563, 631.0, 0.623267, 1.42117, 1.02683, 14.8664, 0.00836087, 189.499, 2.17764, 3.27731, 0.000375799, 0.0193819, 4.79335e-07, 2.47218e-05, 1.34214e-05, 0.00069221, 116.391, 2.40023, 171.399, 1.61627, 632.0, 0.645224, 1.51409, 0.950171, 15.1983, 0.00971027, 163.881, 2.21264, 3.22326, 0.000335909, 0.0183247, 4.28455e-07, 2.33734e-05, 1.19967e-05, 0.000654455, 1.0, 0.0, 0.26, 2027.0, 1560.0, 505849.0, 1.0, 0.0, 0.0, 0.0, 96.0, 48.0
mip9348, 1, 2967.0, 4364.0, 502291.0, 0.124188, 0.208627, 0.499344, 311.0, 2656.0, 0.10482, 0.89518, 0.485966, 1.86368, 0.103794, 2.65816, 0.00228081, 43.6903, 0.14253, 2.61309, 0.016637, 27.8284, 0.233453, 6.40934, 1.157, 1.42845, 0.000648127, 66.053, 114.956, 2.41733, 188.881, 1.49331, 621.0, 0.630758, 1.39103, 1.03638, 14.7406, 0.00713699, 173.13, 2.14762, 3.3051, 0.000376506, 0.0194001, 4.80237e-07, 2.4745e-05, 1.34466e-05, 0.000692861, 115.099, 2.41559, 169.293, 1.61223, 622.0, 0.647395, 1.51165, 0.952218, 15.1901, 0.0080545, 153.509, 2.18102, 3.25358, 0.000337041, 0.0183556, 4.29899e-07, 2.34127e-05, 1.20372e-05, 0.000655556, 1.0, 0.0, 0.25, 1940.0, 1514.0, 497745.0, 44.0, 0.0, 0.0, 0.0, 76.0, 39.0
mip9867, 1, 2951.0, 4332.0, 489547.0, 0.149482, 0.229214, 0.496858, 303.0, 2648.0, 0.102677, 0.897323, 0.483858, 1.98096, 0.123197, 2.41335, 3.46607e-05, 2872.64, 0.139889, 2.64534, 0.0144592, 33.3516, 0.206723, 7.76994, 1.29567, 1.45773, 0.000652915, 65.8103, 112.867, 2.44273, 184.645, 1.48958, 605.0, 0.627765, 1.41164, 1.02699, 14.8981, 0.0083159, 181.541, 2.10663, 3.33974, 0.000377644, 0.0194294, 4.81688e-07, 2.47824e-05, 1.34873e-05, 0.000693907, 113.007, 2.44099, 165.892, 1.60572, 606.0, 0.642224, 1.56496, 0.94277, 15.3853, 0.00935023, 161.543, 2.1392, 3.28794, 0.000338868, 0.0184053, 4.3223e-07, 2.34761e-05, 1.21024e-05, 0.00065733, 1.0, 0.0, 0.25, 1968.0, 1524.0, 485113.0, 179.0, 0.0, 0.0, 0.0, 103.0, 51.0
mip7997, 1, 2961.0, 4352.0, 497512.0, 0.142067, 0.223111, 0.498182, 308.0, 2653.0, 0.104019, 0.895981, 0.483347, 1.93182, 0.0923192, 2.82852, 0.000774081, 125.514, 0.141544, 2.62502, 0.0147777, 32.0806, 0.208807, 7.42528, 1.10747, 0.927577, 0.000649914, 65.9621, 114.176, 2.42673, 187.296, 1.49192, 615.0, 0.629949, 1.38965, 1.03337, 14.7922, 0.00857207, 179.399, 2.13349, 3.31608, 0.000376932, 0.0194111, 4.8078e-07, 2.4759e-05, 1.34618e-05, 0.000693253, 114.318, 2.425, 168.022, 1.60979, 616.0, 0.644727, 1.549, 0.947602, 15.2805, 0.00946513, 162.469, 2.16651, 3.26478, 0.000337724, 0.0183742, 4.3077e-07, 2.34364e-05, 1.20616e-05, 0.00065622, 1.0, 0.0, 0.26, 1937.0, 1511.0, 492981.0, 20.0, 0.0, 4.0, 0.0, 72.0, 37.0
mip4354, 1, 2919.0, 4268.0, 464059.0, 0.119044, 0.19941, 0.492983, 287.0, 2632.0, 0.0983213, 0.901679, 0.532612, 1.71436, 0.127054, 2.40193, 0.00228977, 43.7693, 0.134489, 2.71445, 0.0212554, 21.5962, 0.31609, 4.68562, 1.0882, 0.962311, 0.000662706, 65.3223, 108.595, 2.4968, 176.096, 1.48205, 573.0, 0.631395, 1.36397, 1.02386, 14.9885, 0.00637075, 228.647, 2.02363, 3.41234, 0.000379939, 0.0194883, 4.84616e-07, 2.48576e-05, 1.35693e-05, 0.000696012, 108.73, 2.49503, 158.979, 1.59257, 573.0, 0.65265, 1.50418, 0.954269, 15.2799, 0.00723128, 201.443, 2.05453, 3.35873, 0.000342583, 0.0185058, 4.36968e-07, 2.36044e-05, 1.22351e-05, 0.000660922, 1.0, 0.0, 0.24, 1946.0, 1505.0, 459693.0, 188.0, 0.0, 89.0, 0.0, 9.0, 3.0
mip3883, 1, 2899.0, 4228.0, 448129.0, 0.126646, 0.214257, 0.497233, 277.0, 2622.0, 0.0955502, 0.90445, 0.497116, 1.81469, 0.15991, 2.17764, 0.00315599, 31.7444, 0.131031, 2.76109, 0.0176082, 24.6885, 0.268764, 5.36535, 1.07242, 0.800344, 0.000668975, 65.0154, 105.86, 2.53301, 170.7, 1.47727, 553.0, 0.631357, 1.36287, 1.01807, 15.0993, 0.00533179, 133.955, 1.96714, 3.46678, 0.000381388, 0.0195254, 4.86465e-07, 2.49049e-05, 1.3621e-05, 0.000697337, 105.991, 2.53122, 154.581, 1.58425, 553.0, 0.648966, 1.48186, 0.946474, 15.455, 0.00616749, 115.925, 1.99703, 3.41336, 0.000344947, 0.0185695, 4.39983e-07, 2.36856e-05, 1.23195e-05, 0.000663198, 1.0, 0.0, 0.23, 1706.0, 1380.0, 443353.0, 97.0, 0.0, 0.0, 0.0, 61.0, 28.0
mip1898, 1, 2955.0, 4340.0, 492733.0, 0.105712, 0.176201, 0.499464, 305.0, 2650.0, 0.103215, 0.896785, 0.43236, 1.87715, 0.0598976, 3.76617, 0.00195904, 50.2732, 0.140553, 2.63714, 0.0142134, 28.8042, 0.20225, 6.41924, 1.07071, 0.72822, 0.000651711, 65.8711, 113.392, 2.43629, 185.707, 1.49052, 609.0, 0.624727, 1.41824, 1.02314, 14.9499, 0.00682267, 180.384, 2.11749, 3.33011, 0.000377358, 0.0194221, 4.81325e-07, 2.4773e-05, 1.34771e-05, 0.000693645, 113.533, 2.43454, 166.746, 1.60735, 610.0, 0.63894, 1.52284, 0.938409, 15.4443, 0.00768031, 160.25, 2.14796, 3.281, 0.000338409, 0.0183928, 4.31645e-07, 2.34602e-05, 1.20861e-05, 0.000656886, 1.0, 0.0, 0.25, 1732.0, 1407.0, 487813.0, 6.0, 0.0, 0.0, 0.0, 34.0, 10.0
mip8106, 1, 2889.0, 4208.0, 440164.0, 0.144154, 0.228556, 0.499612, 272.0, 2617.0, 0.0941502, 0.90585, 0.482872, 1.86049, 0.21683, 1.8123, -0.000989089, -105.851, 0.129278, 2.78551, 0.0158586, 28.0835, 0.245342, 6.16275, 1.65747, 4.8533, 0.000672155, 64.8614, 104.472, 2.55187, 167.986, 1.47487, 543.0, 0.62261, 1.35822, 1.00112, 15.37, 0.0100158, 127.175, 1.94317, 3.48724, 0.000382117, 0.0195441, 4.87394e-07, 2.49287e-05, 1.3647e-05, 0.000698003, 104.602, 2.55008, 152.359, 1.58007, 543.0, 0.638468, 1.49282, 0.929967, 15.7576, 0.0113223, 114.295, 1.97576, 3.42869, 0.000346141, 0.0186016, 4.41506e-07, 2.37266e-05, 1.23622e-05, 0.000664344, 1.0, 0.0, 0.23, 2003.0, 1526.0, 436017.0, 196.0, 0.0, 0.0, 0.0, 4.0, 2.0
mip9384, 1, 2903.0, 4236.0, 451315.0, 0.153908, 0.238789, 0.496807, 279.0, 2624.0, 0.0961075, 0.903893, 0.450233, 2.01872, 0.180742, 2.01081, -0.00244614, -41.4617, 0.131728, 2.75153, 0.01354, 33.4107, 0.205574, 7.65871, 3.08591, 8.85325, 0.000667712, 65.0769, 106.411, 2.5256, 171.782, 1.47823, 557.0, 0.619484, 1.42638, 1.00005, 15.3647, 0.00535832, 642.139, 1.98288, 3.44834, 0.000381098, 0.019518, 4.86094e-07, 2.48954e-05, 1.36106e-05, 0.000697071, 106.543, 2.52382, 155.465, 1.58592, 557.0, 0.633024, 1.54862, 0.923696, 15.8261, 0.00791573, 445.873, 2.0159, 3.39006, 0.000344471, 0.0185567, 4.39377e-07, 2.36693e-05, 1.23025e-05, 0.000662741, 1.0, 0.0, 0.23, 1990.0, 1523.0, 447093.0, 91.0, 0.0, 0.0, 0.0, 37.0, 19.0
mip9068, 1, 2983.0, 4396.0, 515035.0, 0.165828, 0.268836, 0.499955, 319.0, 2664.0, 0.106939, 0.893061, 0.463013, 1.91752, 0.164516, 2.10494, -0.00409682, -27.5535, 0.145132, 2.58222, 0.0198224, 23.2835, 0.273164, 5.38112, 1.44211, 1.58046, 0.000643409, 66.2948, 117.015, 2.39291, 193.092, 1.49701, 637.0, 0.617727, 1.39919, 1.01934, 14.9685, 0.00740103, 188.187, 2.19021, 3.26871, 0.000375375, 0.019371, 4.78795e-07, 2.47079e-05, 1.34063e-05, 0.00069182, 117.16, 2.39119, 172.657, 1.61869, 638.0, 0.637549, 1.51952, 0.939546, 15.3574, 0.00858717, 162.377, 2.22451, 3.21604, 0.000335233, 0.0183063, 4.27593e-07, 2.33499e-05, 1.19726e-05, 0.000653796, 1.0, 0.0, 0.27, 2086.0, 1591.0, 510725.0, 67.0, 0.0, 0.0, 0.0, 29.0, 14.0
mip975, 1, 2919.0, 4268.0, 464059.0, 0.123752, 0.205095, 0.495537, 287.0, 2632.0, 0.0983213, 0.901679, 0.507749, 1.8512, 0.159216, 2.12034, 0.00230532, 41.7633, 0.134489, 2.71445, 0.0164241, 28.0784, 0.244245, 6.20408, 1.24218, 1.72754, 0.000662706, 65.3223, 108.595, 2.4968, 176.096, 1.48205, 573.0, 0.641256, 1.35497, 1.03985, 14.7562, 0.00947017, 134.933, 2.02514, 3.40989, 0.000379939, 0.0194883, 4.84616e-07, 2.48576e-05, 1.35693e-05, 0.000696012, 108.73, 2.49503, 158.979, 1.59257, 573.0, 0.65768, 1.49857, 0.961624, 15.1619, 0.0104503, 122.411, 2.05629, 3.35743, 0.000342583, 0.0185058, 4.36968e-07, 2.36044e-05, 1.22351e-05, 0.000660922, 1.0, 0.0, 0.24, 1972.0, 1518.0, 459745.0, 89.0, 0.0, 0.0, 0.0, 17.0, 8.0
mip8467, 1, 2877.0, 4184.0, 430606.0, 0.157571, 0.243775, 0.499056, 266.0, 2611.0, 0.0924574, 0.907543, 0.507026, 1.9342, 0.198876, 1.84772, -0.000204791, -506.308, 0.127151, 2.81586, 0.0128412, 37.2941, 0.201983, 8.29002, 1.43827, 2.31189, 0.00067601, 64.6761, 102.79, 2.57523, 164.716, 1.47196, 531.0, 0.619441, 1.36006, 0.992624, 15.5199, 0.00775229, 203.041, 1.90952, 3.52048, 0.000382995, 0.0195665, 4.88514e-07, 2.49573e-05, 1.36784e-05, 0.000698804, 102.917, 2.57342, 149.672, 1.57502, 531.0, 0.632282, 1.51709, 0.919523, 15.972, 0.00888852, 177.387, 1.9413, 3.46249, 0.000347584, 0.0186404, 4.43347e-07, 2.3776e-05, 1.24137e-05, 0.000665728, 1.0, 0.0, 0.22, 2009.0, 1526.0, 426513.0, 126.0, 0.0, 0.0, 0.0, 23.0, 10.0
mip3221, 1, 2973.0, 4376.0, 507070.0, 0.131198, 0.2166, 0.499117, 314.0, 2659.0, 0.105617, 0.894383, 0.495886, 1.89224, 0.177355, 1.98013, -0.00117314, -92.5971, 0.14351, 2.60136, 0.0185866, 25.9114, 0.259028, 5.97653, 1.20506, 1.30385, 0.00064635, 66.1438, 115.732, 2.40806, 190.463, 1.4947, 627.0, 0.637725, 1.36225, 1.04952, 14.5483, 0.00892896, 160.367, 2.16558, 3.28848, 0.000376081, 0.0193892, 4.79695e-07, 2.47311e-05, 1.34315e-05, 0.00069247, 115.875, 2.40633, 170.558, 1.61466, 628.0, 0.656312, 1.50891, 0.966034, 14.9589, 0.00990388, 144.634, 2.19965, 3.2367, 0.000336361, 0.0183371, 4.29031e-07, 2.33891e-05, 1.20129e-05, 0.000654895, 1.0, 0.0, 0.26, 2111.0, 1601.0, 502845.0, 5.0, 0.0, 0.0, 0.0, 15.0, 7.0
